ID,bg_id,barangay_name,city_name,province_name,region_name,RHU_Presence,Road_Presence,POI_Presence,buildability_landcov,Nearest_RHU,Distance_to_Nearest_RHU_km,drought_value,flood_probability_value,rain intensity_value,children_u,elderly_60,women_repr,womenmean,youthmean,all_popula,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_repr_sum,youth_youth_sum
"2873062",bg-39079,Sumangday,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","34.092324710348315","0.631370266","0.682703924","0.730338097","0.759331","0.232266","2.166328","3.935122999999999","1.465063","0.315197663341495",13.667958,4.180788,137.403234,70.832214,38.993904,26.371134
"2873063",bg-39081,Ipil,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","35.11010834940435","0.642916602","0.675136397","0.73020188","2.315961","0.726576","3.723701","7.886376","3.360413","0.338000714164995",9.263844,2.906304,66.602788,31.545504,14.894804,13.441652
"2873065",bg-39108,Ungus-ungus,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0",,"2899307","36.872987248789535","0.684641066","0.74408213","0.730205119","2.315961000000001","0.726576","3.723700999999999","7.886376","3.360413000000001","0.513082172435064",25.475571,7.992336,183.157667,86.750136,40.960711,36.964543
"2873075",bg-39138,Doh-Tong,Simunul,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","50.385144434512576","0.580424821","0.724422193","0.731145382","1.173669000000001","0.603698","3.332139999999996","6.192114999999984","2.094392","5.115450087116986",136.145604,70.028968,1429.919936,718.285339999998,386.52824,242.949472
"2873076",bg-39136,Tubig Indangan,Simunul,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","51.72648178007078","0.572318256","0.700080523","0.731333596",,,,,,"2.392295084501568",0,0,0,0,0,0
"2873077",bg-39136,Tubig Indangan,Simunul,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","52.74532786118599","0.572318256","0.700080523","0.731333596","6.462767000000002","4.470818000000002","22.354092000000005","39.484852","16.865166999999996","2.012128294417352",64.62767,44.70818,762.69507,394.84852,223.54092,168.65167
"2873081",bg-39139,Luuk Datan,Simunul,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","58.71339319903771","0.574439942","0.721612484","0.732200078",,,,,,"2.297985324859619",0,0,0,0,0,0
"2874440",bg-39082,Kamagong,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","29.696984167776545","0.619756145","0.623764255","0.730284631","2.689129625000001","0.523118875","4.470482000000003","8.749268625","3.570452875","0.363778370931961",21.513037,4.184951,138.710847,69.994149,35.763856,28.563623
"2874441",bg-39082,Kamagong,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","30.555418990472823","0.619756145","0.623764255","0.730284631","3.239096692307692","0.541636230769231","5.368728923076922","10.313474153846157","4.293534076923077","1.083076877978401",42.108257,7.041271,271.377727,134.075164,69.793476,55.815943
"2874442",bg-39082,Kamagong,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","31.47698984990779","0.619756145","0.623764255","0.730284631","0.824167428571428","0.276504857142857","2.081917857142857","3.871319000000001","1.488864142857143","0.431480837168453",17.307516,5.806602,161.362344,81.297699,43.720275,31.266147
"2874443",bg-39078,Malacca,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","32.45631910314244","0.643740897","0.669041436","0.730155786","0.759331","0.232266","2.166328","3.935122999999999","1.465063","1.36600946640368",2.277993,0.696798,22.900539,11.805369,6.498984,4.395189
"2874444",bg-39078,Malacca,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","33.488339894730046","0.643740897","0.669041436","0.730155786","3.613617560975606","1.424947024390243","6.230200951219514","13.189532609756103","4.384659634146338","1.196443821243245",148.15832,58.422828,1080.071028,540.770837,255.438239,179.771045
"2874445",bg-39078,Malacca,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","34.41200305364172","0.643740897","0.669041436","0.730155786","2.21628625","0.407299875","2.64357475","5.961014625000002","1.997786875","0.684781903148296",17.73029,3.258399,95.732917,47.688117,21.148598,15.982295
"2875821",bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","27.429074848232833","0.610766709","0.657908351","0.730294927","1.484661","0.611658","3.603223","6.478017","2.696857","1.726580217480659",1.48466099987383,0.611657999948019,12.8948679989041,6.47801699944947,3.60322299969378,2.69685699977081
"2875822",bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","28.04699928239424","0.610766709","0.657908351","0.730294927","1.484661","0.611658","3.603223","6.478016999999998","2.696857000000001","0.345031753019853",22.269915,9.17487,193.42302,97.170255,54.048345,40.452855
"2875823",bg-39082,Kamagong,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","28.907554072488534","0.619756145","0.623764255","0.730284631","1.484661","0.611658","3.603223","6.478016999999998","2.696857000000001","0.389179113850319",28.208559,11.621502,245.002492,123.082323,68.461237,51.240283
"2875824",bg-39082,Kamagong,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","29.834408271038768","0.619756145","0.623764255","0.730284631","0.988894863636364","0.373149272727273","2.192169","4.153306545454547","1.680997818181818","0.360154459427158",21.755687,8.209284,185.956112,91.372744,48.227718,36.981952
"2875825",bg-39065,Batu-batu (Pob.),Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","30.821772713019392","0.624193008","0.69795866","0.730859143","0.8277890625","0.2044448125","1.5192416875","3.0006935625","1.135659375","0.517094452107679",13.244625,3.271117,96.997977,48.011097,24.307867,18.17055
"2875826",bg-39078,Malacca,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","31.86402283774591","0.643740897","0.669041436","0.730155786","1.238855538461538","0.411923538461538","2.273468538461539","4.627289923076924","1.63598023076923","1.591414797434704",16.105122,5.355006,120.088268,60.154769,29.555091,21.267743
"2875827",bg-39065,Batu-batu (Pob.),Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","1","0.0","2899307","32.92428283676064","0.624193008","0.69795866","0.730859143","1.075338620689656","0.211232778325123","1.626716187192113","3.373526453201978","1.17556068965517","3.971036348382798",218.29374,42.880254,1374.707273,684.825870000002,330.223385999999,238.638819999999
"2875828",bg-39072,Bauno Garing,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0",,"2899307","33.83052554523898","0.665200968","0.662223219","0.730083307","2.202047","0.361689","2.489271","5.685963","1.803126","4.497883587082227",44.04094,7.23378,225.9492,113.71926,49.78542,36.06252
"2877203",bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","26.38848879364016","0.610766709","0.657908351","0.730294927","1.484661","0.611658","3.603223","6.478016999999998","2.696857000000001","0.445065868070774",25.239237,10.398186,219.212756,110.126289,61.254791,45.846569
"2877204",bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","27.25991268601124","0.610766709","0.657908351","0.730294927","1.484661","0.611658","3.603223","6.478017","2.696857000000001","0.304960009648646",19.300593,7.951554,167.633284,84.214221,46.841899,35.059141
"2877205",bg-39082,Kamagong,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","28.192659043863408","0.619756145","0.623764255","0.730284631","0.910616","0.33549","1.969371","3.786247","1.520599","0.290628923782373",10.016776,3.69039,85.262452,41.648717,21.663081,16.726589
"2877206",bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","29.18893201935732","0.623327713","0.715184366","0.730052948","0.919905435897436","0.327542205128205","1.967666128205129","3.812251615384616","1.540077769230768","0.36929578414495",35.876312,12.774146,303.25002,148.677813,76.738979,60.063033
"2877207",bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","30.242454019656268","0.623327713","0.715184366","0.730052948","0.889216692307692","0.277545307692308","1.810141692307692","3.623915846153845","1.521442538461538","0.612355819312475",11.559817,3.608089,93.610773,47.110906,23.531842,19.778753
"2877208",bg-39065,Batu-batu (Pob.),Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","1","0.0","2899307","31.347453519299044","0.624193008","0.69795866","0.730859143","0.8300007375","0.26825895","1.690737975000002","3.360672474999999","1.413276574999999","1.230467238866571",66.400059,21.460716,531.726386999999,268.853798,135.259038,113.062126
"2877209",bg-39065,Batu-batu (Pob.),Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","32.21088578272242","0.624193008","0.69795866","0.730859143","0.816593046511628","0.248467465116279","1.618389627906977","3.21400846511628","1.324923232558138","3.36501027356594",35.113501,10.684101,273.914001,138.202364,69.590754,56.971699
"2878585",bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","24.74752114339024","0.610766709","0.657908351","0.730294927","1.484661","0.611658","3.603223","6.478017","2.696857000000001","0.393021985672522",13.361949,5.504922,116.053812,58.302153,32.429007,24.271713
"2878586",bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","25.612539459217924","0.610766709","0.657908351","0.730294927",,,,,,"0.201708336099446",0,0,0,0,0,0
"2878588",bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","27.55810160968728","0.623610327","0.597347829","0.730012811","0.910616","0.33549","1.969371","3.786247","1.520599","0.313051225255719",10.016776,3.69039,85.262452,41.648717,21.663081,16.726589
"2878589",bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","28.62410185824997","0.623327713","0.715184366","0.730052948","1.274754000000001","0.30717","2.508552","5.186047000000002","2.114351","0.280633609607923",36.967866,8.90793,305.838582,150.395363,72.748008,61.316179
"2878591",bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","30.80941383175636","0.623327713","0.715184366","0.730052948","1.274754","0.30717","2.508552","5.186047000000002","2.114351","0.9867103573154",10.198032,2.45736,84.369264,41.488376,20.068416,16.914808
"2879966",bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","23.09855390091249","0.592744822","0.502600409","0.7300903","2.102779461538462","0.354297230769231","3.134854538461537","6.115361615384616","1.660573923076923","0.378392256273995",27.336133,4.605864,168.201164,79.499701,40.753109,21.587461
"2879967",bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","1","0.0","2899307","23.965491260124047","0.610766709","0.657908351","0.730294927","1.484661","0.611658","3.603223","6.478017","2.696857","0.184621850863152",4.453983,1.834974,38.684604,19.434051,10.809669,8.090571
"2879969",bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","25.92966225392223","0.623610327","0.597347829","0.730012811","0.910616","0.33549","1.969371","3.786247","1.520599","0.169536847419472",4.55308,1.67745,38.75566,18.931235,9.846855,7.602995
"2879970",bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","27.00954597161775","0.623610327","0.597347829","0.730012811","2.2129959","0.2489688","2.4139764","5.392902100000002","2.2048046","0.288294684047733",44.259918,4.979376,217.616226,107.858042,48.279528,44.096092
"2879971",bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","28.144774842415607","0.623327713","0.715184366","0.730052948","1.665688125000001","0.2829195","2.469145500000001","5.272236625000002","2.15204","0.313188322799669",53.30202,9.053424,341.9391,168.711572,79.012656,68.86528
"2881351",bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","24.30409611324137","0.592744822","0.502600409","0.7300903",,,,,,"0.133043758785553",0,0,0,0,0,0
"2881353",bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","26.552324205123597","0.629746853","0.736412945","0.72998778","2.317245","0.242502","2.403468000000001","5.415886","2.214855","0.286358555658258",46.3449,4.85004,218.3599,108.31772,48.06936,44.2971
"2881354",bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","27.57268451663403","0.629746853","0.736412945","0.72998778","2.317245","0.242502","2.403468","5.415886","2.214855","0.806018466781253",18.53796,1.940016,87.34396,43.327088,19.227744,17.71884
"2882732",bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","22.68202256635853","0.592744822","0.502600409","0.7300903","0.910616","0.33549","1.969371","3.786247","1.520599","0.126371763914609",0.910615999963557,0.335489999986573,7.75113199968979,3.78624699984847,1.96937099992118,1.52059899993914
"2882735",bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","26.19122130551437","0.641760031","0.762513175","0.729892969","3.786027000000001","0.465684","3.918974250000001","8.604525250000002","2.683648500000001","0.276928914349471",75.72054,9.31368,365.675185,172.090505,78.379485,53.67297
"2884109",bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","16.425480511743128","0.630337435","0.693073025","0.729522007","2.548614","0.09492","1.827218","4.053102","0.802078","1.059962656186975",22.937526,0.85428,79.491114,36.477918,16.444962,7.218702
"2884117",bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","24.63822748165154","0.641760031","0.762513175","0.729892969","4.275621","0.540078","4.424143","9.667405","2.839913","0.210551542131019",29.929347,3.780546,145.173098,67.671835,30.969001,19.879391
"2884118",bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","25.927931615678208","0.641760031","0.762513175","0.729892969","4.275621","0.540078","4.424143","9.667405","2.839913","0.342057641911771",51.307452,6.480936,248.868168,116.00886,53.089716,34.078956
"2885490",bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","15.093015678367305","0.630337435","0.693073025","0.729522007","3.310248210526316","0.116644210526316","2.566163000000002","5.970358578947366","1.160565368421054","0.600315954322102",125.789432,4.43248,462.433497999999,226.873626,97.5141940000001,44.101484
"2885491",bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","15.738564462667307","0.630337435","0.693073025","0.729522007","2.548614","0.09492","1.827218","4.053101999999999","0.802078","0.21902084849078",68.812578,2.56284,238.473342,109.433754,49.334886,21.656106
"2885498",bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","23.09865503362961","0.641760031","0.762513175","0.729892969","4.275621","0.540078","4.424143","9.667405","2.839913","0.226861375279805",4.27562099982889,0.540077999978386,20.73901399917,9.6674049996131,4.42414299982294,2.83991299988634
"2885499",bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","24.417036934705376","0.641760031","0.762513175","0.729892969","4.275621","0.540078","4.424143","9.667405","2.839913","0.292096646656667",8.551242,1.080156,41.478028,19.33481,8.848286,5.679826
"2885500",bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","25.663158763483214","0.641760031","0.762513175","0.729892969","4.275621","0.540078","4.424143","9.667405","2.839913000000001","1.038958533788505",102.614904,12.961872,497.736336,232.01772,106.179432,68.157912
"2886878",bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","19.027552496768493","0.650284325","0.834896701","0.717298093","17.010372","2.238925","22.280038","46.362138","18.293659","0.133902956270999",68.041488,8.9557,372.862992,185.448552,89.120152,73.174636
"2886879",bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","20.275151618133208","0.650284325","0.834896701","0.717298093","17.010372","2.238925","22.280038","46.362138","18.293659","0.176142725138673",68.041488,8.9557,372.862992,185.448552,89.120152,73.174636
"2886880",bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","21.438141396460026","0.650284325","0.834896701","0.717298093","17.010372","2.238925","22.280038","46.362138","18.293659","0.605359696485895",1.00757577745499,0.132618298855452,5.52145066328642,2.7461696451921,1.31971403150835,1.08358874746664
"2886881",bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","23.10353124284218","0.641760031","0.762513175","0.729892969","4.275621","0.540078","4.424143","9.667405","2.839913","0.94195579426984",38.480589,4.860702,186.651126,87.006645,39.817287,25.559217
"2888259",bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","17.499206239310848","0.650284325","0.834896701","0.717298093","17.010372","2.238925","22.280038","46.362138","18.293659","0.241660089179025",17.010372,2.238925,93.215748,46.362138,22.280038,18.293659
"2892400",bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","8.171502526363986","0.731035879","0.727261039","0.688813329","7.120878000000002","0.446917","7.225159000000002","15.016413","5.49708","1.622916822893578",113.934048,7.150672,518.90048,240.262608,115.602544,87.95328
"2893781",bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","6.582178523034448","0.731035879","0.727261039","0.688813329","3.299726536047655","0.248587175157146","4.243602771758293","9.480182266004311","3.13695703697061","0.792181209557586",4.73175845813184,0.356470288006332,26.3364680493953,13.5944394581211,6.08526285107699,4.49834943305986
"2893787",bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","14.399306752582993","0.650284325","0.834896701","0.717298093","0.839856","0.378454","1.633054000000001","3.390530999999999","1.083518","0.115228957151408",33.59424,15.13816,288.66172,135.62124,65.32216,43.34072
"2895163",bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","4.927997208706994","0.782887693","0.80695401","0.64933197","1.641404000000001","0.162515","2.949652","7.077540999999998","2.112699","0.410839379557714",24.62106,2.437725,183.92667,106.163115,44.24478,31.690485
"2895164",bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","5.94883124316921","0.753342548","0.678698765","0.664947033",,,,,,"0.200536884420875",0,0,0,0,0,0
"2896544",bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","3.465031440083007","0.782887693","0.80695401","0.64933197","0.475719906976744","0.073403930232558","0.914694604651164","2.141082581395349","0.661903837209302","1.079503694991894",20.455956,3.156369,162.06439,92.066551,39.331868,28.461865
"2896545",bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","4.365285969861723","0.753342548","0.678698765","0.664947033",,,,,,"0.975220655706385",0,0,0,0,0,0
"2897925",bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","1.39436816521974","0.803890421","0.752529761","0.649507968","0.075016","0.042772","0.215178000000001","0.444175000000001","0.163193","0.347419202666391",19.12908,10.90686,216.629129999999,113.264625,54.8703900000003,41.6142149999999
"2897926",bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","1","0.0","2899307","1.630804334306724","0.782887693","0.80695401","0.64933197","0.075016","0.042772","0.215178000000001","0.444175000000001","0.163193","1.02096400651091",22.1297200000001,12.6177399999999,250.610169999999,131.031625,63.4775100000004,48.1419349999999
"2897927",bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","2.860797581352238","0.782887693","0.80695401","0.64933197","60.142065","3.357223875","73.63413375","153.37041262500003","31.59508825","2.865506985924975",481.13652,26.857791,2401.330329,1226.963301,589.07307,252.760706
"2899306",bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","1.392126242496718","0.803890421","0.752529761","0.649507968","0.818802625","0.14799175","1.826198625000001","3.726100000000002","1.474293875","1.126973559526173",13.100842,2.367868,114.446146,59.6176,29.219178,23.588702
"2899307",bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"1","0","0","0.0","2899307","0.0","0.782887693","0.80695401","0.64933197","0.075016","0.042772","0.215178000000001","0.444175000000001","0.163193","0.46334396672549",8.92690399999999,5.089868,101.093594,52.8568250000001,25.6061820000001,19.419967
"2899308",bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","1.656260346427056","0.782887693","0.80695401","0.64933197",,,,,,"0.277210716347116",0,0,0,0,0,0
"2899309",bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","3.299962347727322","0.782887693","0.80695401","0.64933197",,,,,,"0.760034255279961",0,0,0,0,0,0
"2899323",bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","26.73770763938752","0.596690554","0.849320461","0.650517702","1.244687","0.181609","2.104007999999999","4.119426000000002","1.545892","1.935925096273422",46.053419,6.719533,304.181921,152.418762,77.848296,57.198004
"2900688",bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","2.756055606724201","0.821645369","0.638770214","0.649647756","1.993746085714286","0.290666571428571","4.162482942857145","8.497832142857131","3.372348285714283","1.090176300956057",139.562226,20.34666,1147.802982,594.848249999999,291.373806,236.06438
"2900706",bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","27.239209850440822","0.596690554","0.849320461","0.650517702","1.244687","0.181609","2.104008","4.119426","1.545891999999999","1.123404986365547",23.649053,3.450571,156.201527,78.269094,39.976152,29.371948
"2902069",bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","4.319167722343872","0.821645369","0.638770214","0.649647756","1.486251479999996","0.05336732","1.546246839999999","3.277390519999995","1.206638239999998","1.439131913262029",148.625148,5.33673200000001,695.434036000001,327.739051999999,154.624684,120.663824
"2902088",bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","28.26241145973231","0.596690554","0.849320461","0.650517702","2.588907","0.600326","6.061627","11.58963","4.781765","1.542442495540037",5.177814,1.200652,44.674272,23.17926,12.123254,9.56353
"2903451",bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","5.924768026823156","0.821645369","0.638770214","0.649647756","1.340751","0.438791","3.624090999999998","7.841363","2.632748","0.921114460510366",34.859526,11.408566,388.102754,203.875438,94.226366,68.451448
"2903471",bg-39230,Tonggusong Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","29.238911088488592","0.608892008","0.848993366","0.650970578","2.588907000000004","0.600326000000001","6.061626999999992","11.589629999999971","4.781765000000006","2.62733451582545",225.234909,52.2283620000001,1943.330832,1008.29781,527.361548999999,416.013555000001
"2904832",bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","7.502850585380828","0.787176576","0.838650264","0.649768739","9.5424235","0.659676875","13.456807250000011","28.531116000000015","6.158381125000002","1.588957527952809",305.357552,21.10966,1791.267316,912.995712000001,430.617832,197.068196
"2906214",bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","9.979174977072434","0.731591956","0.842439185","0.649620652",,,,,,"2.546989815144599",0,0,0,0,0,0
"2906215",bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","8.249519127272332","0.787176576","0.838650264","0.649768739",,,,,,"0.985253367628624",0,0,0,0,0,0
"2907596",bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","9.899439571152046","0.738311268","0.784113298","0.649926249",,,,,,"1.097018857581028",0,0,0,0,0,0
"2908977",bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),"0","0","0","0.0","2899307","13.123077655465044","0.731591956","0.842439185","0.649620652","3.612141","0.26815","4.747836","11.183442","4.779383","0.778955367442809",14.448564,1.0726,96.029328,44.733768,18.991344,19.117532
