ID,barangay_name,city_name,province_name,children,elderly,women,youth,women_rep,ph_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_reprsum,youth_youth_sum
"2600583",Malitub,Bataraza,Palawan,,,,,,"0.703253589340092","0.608778713","0.797264971","0.822502282","0.0","0","0","0","2600583","0.0929518982970263",0,0,0,0,0,0
"2600590",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.147425527254978","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2600590","0.0963203451443789",0,0,0,0,0,0
"2600591",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.075680206780152","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2600591","0.0",0,0,0,0,0,0
"2600592",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.067149486699977","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2600592","0.144561621738877",0,0,0,0,0,0
"2600593",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.040031610747402","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2600593","0.0365141339386434",0,0,0,0,0,0
"2600594",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.04824734174329","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2600594","0.0",0,0,0,0,0,0
"2600595",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.103948295263828","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2600595","0.0",0,0,0,0,0,0
"2600596",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.142699081811213","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2600596","0.0",0,0,0,0,0,0
"2600597",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.120358294430172","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2600597","0.0",0,0,0,0,0,0
"2600598",Sebaring,Balabac,Palawan,"1.875452","0.377695","5.561237","2.474555","2.800155","0.159499625364939","0.521141939","0.916324002","0.742167689","0.0","0","0","0","2600598","1.76387036135719e-13",0.472259567140067,0.095107780530223,2.95490238556967,1.4003810166207,0.705110015199054,0.623120332146218
"2600599",Sebaring,Balabac,Palawan,"1.875452","0.377695","5.561237","2.474555000000001","2.800155000000002","1.004133001414698","0.521141939","0.916324002","0.742167689","0.0","0","0","0","2600599","0.116790726971407",35.633588,7.176205,222.957419,105.663503,53.202945,47.016545
"2600641",Mangsee,Balabac,Palawan,"5.882979","1.199442","18.026784","8.185205999999996","8.751974999999996","25.781255808743563","0.47235072","0.939714432","0.576538",,"0","0","0","2600641","0.0451674885488794",164.723412,33.584376,1037.17936,504.749952,245.0553,229.185768
"2600643",Mangsee,Balabac,Palawan,"5.882979","1.199442","18.026784","8.185206000000003","8.751975","27.438088575998943","0.47235072","0.939714432","0.576538",,"0","0","0","2600643","0.0526820137121206",17.648937,3.598326,111.12636,54.080352,26.255925,24.555618
"2600644",Mangsee,Balabac,Palawan,,,,,,"39.189463338730896","0.47235072","0.939714432","0.576538",,"0","0","0","2600644","0.0031686115473348",0,0,0,0,0,0
"2601949",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","1.561905843019485","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2603331","0.938723521742004",3.64232799985423,1.7017439999319,35.4679189985806,17.0771459993166,10.0910409995962,6.44871299974192
"2601950",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","0.251213494191567","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2601950","0.102113095341619",7.284656,3.403488,70.935838,34.154292,20.182082,12.897426
"2601951",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","0.105530515286539","0.698370293","0.743713229","1.06371236","0.0","0","0","0","2601951","0.0",14.569312,6.806976,141.871676,68.308584,40.364164,25.794852
"2601952",Latud,Rizal (Marcos),Palawan,,,,,,"0.088225905897377","0.698370293","0.743713229","1.06371236","0.0","0","0","0","2601952","1.76387036135719e-13",0,0,0,0,0,0
"2601953",Latud,Rizal (Marcos),Palawan,,,,,,"0.099618961839978","0.698370293","0.743713229","1.06371236","0.0","0","0","0","2601953","0.0",0,0,0,0,0,0
"2601954",Latud,Rizal (Marcos),Palawan,,,,,,"0.13308496906289","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2601954","3.53119252381292e-13",0,0,0,0,0,0
"2601955",Canipaan,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","0.13395751369149","0.792699274","0.761951698","0.94839938","1.0","0","0","0","2601955","0.0",3.64232799969046,1.70174399985538,35.4679189969858,17.0771459985487,10.0910409991424,6.44871299945196
"2601956",Canipaan,Rizal (Marcos),Palawan,"5.673254","2.500078","23.894977","9.928195","12.50039","0.997379179320318","0.792699274","0.761951698","0.94839938","1.0","0","0","0","2601956","1.76387036135719e-13",22.693016,10.000312,200.390876,95.579908,50.00156,39.71278
"2601957",Sumbiling,Bataraza,Palawan,"5.673254","2.500078","23.894977","9.928195","12.50039","1.028323001946722","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2601957","1.76387036135719e-13",5.67325399977295,2.50007799989995,50.0977189979951,23.8949769990437,12.5003899994997,9.92819499960267
"2601958",Sumbiling,Bataraza,Palawan,,,,,,"0.342901093113635","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2601958","3.53119252381293e-13",0,0,0,0,0,0
"2601959",Sapa,Bataraza,Palawan,,,,,,"0.215705896319031","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2601959","0.0",0,0,0,0,0,0
"2601960",Sapa,Bataraza,Palawan,,,,,,"0.232051676479134","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2601960","0.0",0,0,0,0,0,0
"2601961",Sapa,Bataraza,Palawan,,,,,,"0.265784079107371","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2601961","3.52774072271438e-13",0,0,0,0,0,0
"2601962",Sapa,Bataraza,Palawan,,,,,,"0.265610919577674","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2601962","1.76559626190646e-13",0,0,0,0,0,0
"2601963",Sapa,Bataraza,Palawan,"1.902989","0.465625","6.518749","2.773505","3.23913","0.201482185406283","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2601963","1.76387036135719e-13",1.90298899983828,0.465624999960429,13.401900998861,6.51874899944601,3.23912999972472,2.77350499976429
"2601964",Malitub,Bataraza,Palawan,"1.902989","0.465625","6.518749","2.773505","3.239130000000002","0.208835376603325","0.608778713","0.797264971","0.822502282","1.0","0","0","0","2601964","0.0160762737373728",53.283692,13.0375,375.253228,182.524972,90.6956400000001,77.65814
"2601965",Malitub,Bataraza,Palawan,,,,,,"0.691836875677109","0.608778713","0.797264971","0.822502282","0.0","0","0","0","2601965","0.120406611360884",0,0,0,0,0,0
"2601972",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.157949099640052","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2601972","0.140400130006234",0,0,0,0,0,0
"2601973",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.162509045102026","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2601973","0.0284187245430809",0,0,0,0,0,0
"2601974",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.087148348047278","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2601974","0.036306425605189",0,0,0,0,0,0
"2601975",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.040264602225178","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2601975","0.0",0,0,0,0,0,0
"2601976",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.048749719974977","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2601976","0.0",0,0,0,0,0,0
"2601977",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.063189040882779","0.003585063","0.903331884","0.702182399","0.0","0","0","1","2601977","0.0",0,0,0,0,0,0
"2601978",Bugsuk (New Cagayancillo),Balabac,Palawan,"1.55746925","0.31627625","4.6483225","2.076343","2.320543","0.108623553120664","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2601978","0.0",6.229877,1.265105,39.05125,18.59329,9.282172,8.305372
"2601979",Bugsuk (New Cagayancillo),Balabac,Palawan,"1.875452","0.377695","5.561237","2.474555","2.800155000000001","0.248982956405166","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2601979","0.0",24.380876,4.910035,152.549813,72.296081,36.402015,32.169215
"2601980",Sebaring,Balabac,Palawan,"1.875452","0.377695","5.561237","2.474555","2.800155","0.151219284048431","0.521141939","0.916324002","0.742167689","0.0","0","0","0","2601980","0.0",11.252712,2.26617,70.407606,33.367422,16.80093,14.84733
"2601981",Sebaring,Balabac,Palawan,"1.875452","0.377695","5.561237","2.474554999999998","2.800155000000001","0.356166685072633","0.521141939","0.916324002","0.742167689","0.0","0","0","1","2601981","0.0951695151989271",97.523504,19.64014,610.199252,289.184324,145.60806,128.67686
"2602026",Mangsee,Balabac,Palawan,"5.882979","1.199442","18.026784","8.185206000000003","8.751975","85.81066761016845","0.47235072","0.939714432","0.576538",,"0","0","0","2602026","0.405918740838655",52.946811,10.794978,333.37908,162.241056,78.767775,73.666854
"2602027",Mangsee,Balabac,Palawan,"5.88297899999998","1.199441999999992","18.0267839999999","8.185206000000068","8.751975000000018","119.06217186911064","0.47235072","0.939714432","0.576538",,"0","0","1","2602027","0.0315912431801958",2123.75541899999,432.998561999997,13372.20532,6507.66902399997,3159.46297500001,2954.85936600002
"2603330",Latud,Rizal (Marcos),Palawan,,,,,,"1.014778475620245","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2603330","0.0887211077834931",0,0,0,0,0,0
"2603331",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744000000001","17.077146","6.448713","10.091041","0.164755298749363","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2603331","0.0",69.204232,32.333136,673.890461,324.465774,191.729779,122.525547
"2603332",Latud,Rizal (Marcos),Palawan,,,,,,"0.087879462027422","0.698370293","0.743713229","1.06371236","0.0","0","0","0","2603332","0.0",0,0,0,0,0,0
"2603333",Latud,Rizal (Marcos),Palawan,,,,,,"0.086187703419815","0.698370293","0.743713229","1.06371236","0.0","0","0","0","2603333","0.0",0,0,0,0,0,0
"2603334",Latud,Rizal (Marcos),Palawan,,,,,,"0.125687602907419","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2603334","3.52774072271438e-13",0,0,0,0,0,0
"2603335",Latud,Rizal (Marcos),Palawan,,,,,,"0.14609030164164","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2603335","1.76732216245574e-13",0,0,0,0,0,0
"2603336",Latud,Rizal (Marcos),Palawan,,,,,,"0.128736380340805","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2603336","1.76387036135719e-13",0,0,0,0,0,0
"2603337",Latud,Rizal (Marcos),Palawan,,,,,,"0.323926744762287","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2603337","1.76732216245574e-13",0,0,0,0,0,0
"2603338",Sumbiling,Bataraza,Palawan,"5.673254","2.500078","23.894977","9.928195","12.50039","1.145284975087771","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2603338","0.0",11.346508,5.000156,100.195438,47.789954,25.00078,19.85639
"2603339",Canipaan,Rizal (Marcos),Palawan,"6.69376775","2.42189875","22.74462025","9.07060675","11.049797","0.599201373541527","0.792699274","0.761951698","0.94839938","1.0","0","0","0","2603339","0.0",26.775071,9.687595,184.080428,90.978481,44.199188,36.282427
"2603340",Sapa,Bataraza,Palawan,,,,,,"0.235264860412904","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2603340","0.0",0,0,0,0,0,0
"2603341",Sapa,Bataraza,Palawan,,,,,,"0.262652547164477","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2603341","1.76387036135719e-13",0,0,0,0,0,0
"2603342",Sapa,Bataraza,Palawan,,,,,,"0.289590641695966","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2603342","1.76387036135719e-13",0,0,0,0,0,0
"2603343",Sapa,Bataraza,Palawan,,,,,,"0.281632897289966","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2603343","0.0",0,0,0,0,0,0
"2603344",Sapa,Bataraza,Palawan,"7.033939","2.395839","22.361168","8.784744","10.566266","0.341378341295889","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2603344","3.52774072271438e-13",35.169695,11.979195,223.304515,111.80584,52.83133,43.92372
"2603345",Sapa,Bataraza,Palawan,"6.81085421739131","2.311916652173914","21.6723671739131","8.523385782608694","10.247694869565224","0.731957466920485","0.729912465","0.789531784","0.883317525","1.0","0","0","1","2603345","0.146274499238123",156.649647,53.174083,995.941767,498.464445,235.696982,196.037873
"2603346",Sapa,Bataraza,Palawan,"1.902989","0.465625","6.518749","2.773505","3.23913","0.726149908520959","0.729912465","0.789531784","0.883317525","0.0","0","0","0","2603346","0.0614171129340631",2.12514384744507,0.519982040866559,14.9664383000732,7.27974745539187,3.61726588570652,3.09728384483996
"2603352",Bugsuk (New Cagayancillo),Balabac,Palawan,"0.603521","0.13202","1.909579","0.881707","0.881707","0.299715728155876","0.003585063","0.903331884","0.702182399","0.0","0","0","1","2603352","0.0146516824816819",10.863378,2.37636,69.254046,34.372422,15.870726,15.870726
"2603353",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.296253846660256","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2603353","0.111198524388562",0,0,0,0,0,0
"2603354",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.065412836216337","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2603354","0.0",0,0,0,0,0,0
"2603355",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.065180173438552","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2603355","0.0",0,0,0,0,0,0
"2603356",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.038070876751509","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2603356","0.0",0,0,0,0,0,0
"2603357",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.033190003592908","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2603357","3.52946662326365e-13",0,0,0,0,0,0
"2603358",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.074339151182877","0.003585063","0.903331884","0.702182399","1.0","0","0","0","2603358","0.0",0,0,0,0,0,0
"2603359",Bugsuk (New Cagayancillo),Balabac,Palawan,"0.603521000000001","0.13202","1.909579","0.881707000000003","0.881707000000003","0.151969607517445","0.003585063","0.903331884","0.702182399","0.0","0","0","1","2603359","0.0",101.391528,22.1793600000001,646.371095999998,320.809272000001,148.126776,148.126776
"2603360",Bugsuk (New Cagayancillo),Balabac,Palawan,"0.603521","0.13202","1.909579","0.881707","0.881707","0.138756126326194","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2603360","0.0",2.414084,0.52808,15.389788,7.638316,3.526828,3.526828
"2603361",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.179694086725691","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2603361","0.0",0,0,0,0,0,0
"2603362",Sebaring,Balabac,Palawan,,,,,,"0.184021272459551","0.521141939","0.916324002","0.742167689","0.0","0","0","0","2603362","0.0",0,0,0,0,0,0
"2603363",Sebaring,Balabac,Palawan,,,,,,"1.16352675642286","0.521141939","0.916324002","0.742167689","0.0","0","0","0","2603363","0.144073108507457",0,0,0,0,0,0
"2604711",Taburi,Rizal (Marcos),Palawan,,,,,,"2.156635912633178","0.840884474","0.727382528","1.119436257","1.0","0","0","0","2604711","0.0892405308147989",0,0,0,0,0,0
"2604712",Latud,Rizal (Marcos),Palawan,,,,,,"2.929954889416694","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2604712","0.0216949763556495",0,0,0,0,0,0
"2604713",Latud,Rizal (Marcos),Palawan,,,,,,"0.261701173533804","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2604713","0.0223518149683592",0,0,0,0,0,0
"2604714",Latud,Rizal (Marcos),Palawan,,,,,,"0.094494133386561","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2604714","3.52774072271438e-13",0,0,0,0,0,0
"2604715",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","0.11056792427466","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2604715","0.0",3.64232799985423,1.7017439999319,35.4679189985806,17.0771459993166,10.0910409995962,6.44871299974192
"2604716",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","0.153174889912563","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2604716","3.52774072271438e-13",7.284656,3.403488,70.935838,34.154292,20.182082,12.897426
"2604717",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744000000001","17.077146","6.448713","10.091041","0.162056340223977","0.698370293","0.743713229","1.06371236","1.0","0","0","1","2604717","0.0",54.63492,25.52616,532.018785,256.15719,151.365615,96.730695
"2604718",Latud,Rizal (Marcos),Palawan,,,,,,"0.143352477697374","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2604718","3.52774072271438e-13",0,0,0,0,0,0
"2604719",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713000000002","10.091041","0.130160596235038","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2604719","0.0",10.926984,5.105232,106.403757,51.231438,30.273123,19.346139
"2604720",Sumbiling,Bataraza,Palawan,,,,,,"0.681960569555437","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2604720","1.76732216245574e-13",0,0,0,0,0,0
"2604721",Sumbiling,Bataraza,Palawan,"3.407773","0.58022","10.582892","3.987993","5.066713","0.595328628162329","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2604721","1.76387036135719e-13",10.223319,1.74066,65.458659,31.748676,15.200139,11.963979
"2604722",Sumbiling,Bataraza,Palawan,,,,,,"0.429498390246321","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2604722","0.0",0,0,0,0,0,0
"2604723",Sapa,Bataraza,Palawan,,,,,,"0.334188257744166","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2604723","0.0",0,0,0,0,0,0
"2604724",Sapa,Bataraza,Palawan,,,,,,"0.31878590669256","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2604724","0.0",0,0,0,0,0,0
"2604725",Sapa,Bataraza,Palawan,,,,,,"0.327530604323179","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2604725","3.52774072271438e-13",0,0,0,0,0,0
"2604726",Sapa,Bataraza,Palawan,"7.033939","2.395839","22.361168","8.784744000000002","10.566266","0.378949081365551","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2604726","3.52946662326365e-13",49.237573,16.770873,312.626321,156.528176,73.963862,61.493208
"2604727",Sapa,Bataraza,Palawan,"7.033939","2.395839","22.361168","8.784744000000002","10.566266","0.734371985401119","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2604727","0.109040202484691",70.33939,23.95839,446.60903,223.61168,105.66266,87.84744
"2604736",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.369820315390825","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2603354","0.96477861038985",0,0,0,0,0,0
"2604737",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.14911636043536","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604737","0.128364000908059",0,0,0,0,0,0
"2604738",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.069899782146989","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604738","1.76559626190646e-13",0,0,0,0,0,0
"2604739",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.053274952739531","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604739","0.0",0,0,0,0,0,0
"2604740",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.063749412939485","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604740","0.0",0,0,0,0,0,0
"2604741",Bugsuk (New Cagayancillo),Balabac,Palawan,"0.603521","0.13202","1.909579","0.881707","0.881707","0.129594938976945","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604741","0.0",16.295067,3.56454,103.881069,51.558633,23.806089,23.806089
"2604742",Bugsuk (New Cagayancillo),Balabac,Palawan,"0.603521000000001","0.13202","1.909579","0.881707000000003","0.881707000000003","0.192305170904313","0.003585063","0.903331884","0.702182399","0.0","0","0","1","2604742","0.0",91.7351920000001,20.0670400000001,584.811943999999,290.256008,134.019464,134.019464
"2604743",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.110400484754242","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604743","0.0",0,0,0,0,0,0
"2604744",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.052671589145592","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604744","0.0",0,0,0,0,0,0
"2604745",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.492666472582256","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604745","0.108589545067939",0,0,0,0,0,0
"2606091",Taburi,Rizal (Marcos),Palawan,,,,,,"2.08005872964859","0.840884474","0.727382528","1.119436257","1.0","0","0","0","2606091","0.0254179961478818",0,0,0,0,0,0
"2606092",Taburi,Rizal (Marcos),Palawan,"5.032459","1.399833000000001","18.244109","6.837203000000002","9.127838999999998","1.296759008333601","0.840884474","0.727382528","1.119436257","1.0","0","0","0","2606092","0.114088906032638",75.486885,20.997495,557.04114,273.661635,136.917585,102.558045
"2606093",Latud,Rizal (Marcos),Palawan,,,,,,"0.856434953969813","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606093","0.0742434173666453",0,0,0,0,0,0
"2606094",Latud,Rizal (Marcos),Palawan,"5.032459","1.399833","18.244109","6.837203","9.127839","0.386605284043721","0.698370293","0.743713229","1.06371236","1.0","0","0","1","2606094","0.0237909700976655",20.129836,5.599332,148.544304,72.976436,36.511356,27.348812
"2606095",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","0.172623171880016","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606095","0.0",3.64232799985423,1.7017439999319,35.4679189985806,17.0771459993166,10.0910409995962,6.44871299974192
"2606096",Latud,Rizal (Marcos),Palawan,,,,,,"0.125796233846558","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606096","0.0",0,0,0,0,0,0
"2606097",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713","10.091041","0.14071606364932","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606097","0.0",3.64232799985423,1.7017439999319,35.4679189985806,17.0771459993166,10.0910409995962,6.44871299974192
"2606098",Latud,Rizal (Marcos),Palawan,,,,,,"0.100844790084174","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606098","5.29161108407157e-13",0,0,0,0,0,0
"2606099",Latud,Rizal (Marcos),Palawan,"3.642328","1.701744","17.077146","6.448713000000002","10.091041","0.122892567435546","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606099","1.76387036135719e-13",10.926984,5.105232,106.403757,51.231438,30.273123,19.346139
"2606100",Latud,Rizal (Marcos),Palawan,,,,,,"0.116636840121022","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606100","1.76387036135719e-13",0,0,0,0,0,0
"2606101",Latud,Rizal (Marcos),Palawan,"3.645362","1.629174666666667","16.004248","6.606868333333334","8.673313","0.32487936374202","0.698370293","0.743713229","1.06371236","1.0","0","0","0","2606101","3.52774072271438e-13",10.936086,4.887524,98.387069,48.012744,26.019939,19.820605
"2606102",Sumbiling,Bataraza,Palawan,"3.527326","1.086555","13.0253455","5.3369695","6.515581","0.743740059435368","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2606102","0.0",7.054652,2.17311,53.279128,26.050691,13.031162,10.673939
"2606103",Taratak,Bataraza,Palawan,"3.407773","0.58022","10.582892","3.987993000000001","5.066713","1.113626218977429","0.733693676","0.782681038","1.054165972","1.0","0","0","0","2606103","0.0",47.708822,8.12308,305.473742,148.160488,70.933982,55.831902
"2606104",Sumbiling,Bataraza,Palawan,,,,,,"0.564841936741556","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2606104","1.76387036135719e-13",0,0,0,0,0,0
"2606105",Sumbiling,Bataraza,Palawan,"3.407773","0.58022","10.582892","3.987993","5.066713","0.414846325735394","0.723603977","0.785943168","0.990430842","1.0","0","0","0","2606105","3.53119252381292e-13",3.9612716030134,0.674460713639211,25.3635367406649,12.3017905116795,5.88966058699299,4.63573231665261
"2606106",Sapa,Bataraza,Palawan,"3.407773","0.58022","10.582892","3.987993","5.066713","0.380330029567937","0.729912465","0.789531784","0.883317525","1.0","0","0","0","2606106","1.76387036135719e-13",6.815546,1.16044,43.639106,21.165784,10.133426,7.975986
"2606107",Sapa,Bataraza,Palawan,"7.033939","2.395839","22.361168","8.784744000000002","10.566266","0.441540171525308","0.729912465","0.789531784","0.883317525","0.0","0","0","0","2606107","0.0",49.237573,16.770873,312.626321,156.528176,73.963862,61.493208
"2606108",Sapa,Bataraza,Palawan,"7.033939","2.395839","22.361168","8.784744","10.566266","0.831763755423682","0.729912465","0.789531784","0.883317525","0.0","0","0","1","2606108","0.147933679844698",28.135756,9.583356,178.643612,89.444672,42.265064,35.138976
"2606118",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"1.320512801408768","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606118","0.0061786412901535",0,0,0,0,0,0
"2606119",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.458376358934613","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606119","0.146568860805287",0,0,0,0,0,0
"2606120",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.12799868998783","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606120","0.010189894032907",0,0,0,0,0,0
"2606121",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.245936536473724","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606121","0.0596176337398191",0,0,0,0,0,0
"2606122",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.256934948527897","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606122","0.174826905922709",0,0,0,0,0,0
"2606123",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.383894247072999","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2604742","1.24249461997359",0,0,0,0,0,0
"2606124",Bugsuk (New Cagayancillo),Balabac,Palawan,"0.603521","0.13202","1.909579","0.881707","0.881707","0.385158625623536","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606124","0.0731702344318894",0.603520999975847,0.132019999994716,3.84744699984602,1.90957899992358,0.881706999964714,0.881706999964714
"2606125",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.138167704246007","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606125","0.0639165965529163",0,0,0,0,0,0
"2606126",Bugsuk (New Cagayancillo),Balabac,Palawan,,,,,,"0.163323932460376","0.003585063","0.903331884","0.702182399","0.0","0","0","0","2606126","0.112173224285071",0,0,0,0,0,0
"2607472",Taburi,Rizal (Marcos),Palawan,,,,,,"4.376675287882488","0.840884474","0.727382528","1.119436257","1.0","0","0","0","2608854","0.985541081026995",0,0,0,0,0,0
