ID,bg_id,barangay_name,city_name,province_name,region_name,RHU_Presence,Road_Presence,POI_Presence,buildability_landcov,Nearest_RHU,Distance_to_Nearest_RHU_km,drought_value,flood_probability_value,rain intensity_value,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
2879966,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.09855390091249,0.592744822,0.502600409,0.7300903,27.336133,4.605864,168.201164,79.499701,40.753109,21.587461,0.40984703494836827
2879967,bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,23.965491260124047,0.610766709,0.657908351,0.730294927,4.453983,1.834974,38.684604,19.434051,10.809669,8.090571,0.44140540998844996
2879969,bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.92966225392223,0.623610327,0.597347829,0.730012811,4.55308,1.67745,38.75566,18.931235,9.846855,7.602995,0.40084758277544
2879970,bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.00954597161775,0.623610327,0.597347829,0.730012811,44.259918,4.979376,217.616226,107.858042,48.279528,44.096092,0.4013563568398606
2879971,bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.144774842415607,0.623327713,0.715184366,0.730052948,53.30202,9.053424,341.9391,168.711572,79.012656,68.86528,0.39814008416137203
2881351,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.30409611324137,0.592744822,0.502600409,0.7300903,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2881353,bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.5523242051236,0.629746853,0.736412945,0.72998778,46.3449,4.85004,218.3599,108.31772,48.06936,44.2971,0.39206549245648703
2881354,bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.57268451663403,0.629746853,0.736412945,0.72998778,18.53796,1.940016,87.34396,43.327088,19.227744,17.71884,0.3915360902042352
2882732,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,22.68202256635853,0.592744822,0.502600409,0.7300903,0.910615999963557,0.335489999986573,7.75113199968979,3.78624699984847,1.96937099992118,1.52059899993914,0.40983874063713654
2882735,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.19122130551437,0.641760031,0.762513175,0.729892969,75.72054,9.31368,365.675185,172.090505,78.379485,53.67297,0.39312337688058596
2884109,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,16.425480511743128,0.630337435,0.693073025,0.729522007,22.937526,0.85428,79.491114,36.477918,16.444962,7.218702,0.3942033867088849
2884117,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.63822748165154,0.641760031,0.762513175,0.729892969,29.929347,3.780546,145.173098,67.671835,30.969001,19.879391,0.3889605259654954
2884118,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.927931615678208,0.641760031,0.762513175,0.729892969,51.307452,6.480936,248.868168,116.00886,53.089716,34.078956,0.38953548209607414
2885490,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.093015678367305,0.630337435,0.693073025,0.729522007,125.789432,4.43248,462.433497999999,226.873626,97.5141940000001,44.101484,0.3952088560564325
2885491,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.738564462667307,0.630337435,0.693073025,0.729522007,68.812578,2.56284,238.473342,109.433754,49.334886,21.656106,0.3942118722869123
2885498,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.09865503362961,0.641760031,0.762513175,0.729892969,4.27562099982889,0.540077999978386,20.73901399917,9.6674049996131,4.42414299982294,2.83991299988634,0.38895551162138686
2885499,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.417036934705376,0.641760031,0.762513175,0.729892969,8.551242,1.080156,41.478028,19.33481,8.848286,5.679826,0.38895551162138686
2885500,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.663158763483214,0.641760031,0.762513175,0.729892969,102.614904,12.961872,497.736336,232.01772,106.179432,68.157912,0.3993203120855623
2886878,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,19.027552496768493,0.650284325,0.834896701,0.717298093,68.041488,8.9557,372.862992,185.448552,89.120152,73.174636,0.3860926922014094
2886879,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,20.275151618133208,0.650284325,0.834896701,0.717298093,68.041488,8.9557,372.862992,185.448552,89.120152,73.174636,0.3866462302440256
2886880,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,21.438141396460026,0.650284325,0.834896701,0.717298093,1.00757577745499,0.132618298855452,5.52145066328642,2.7461696451921,1.31971403150835,1.08358874746664,0.3845245598847296
2886881,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.10353124284218,0.641760031,0.762513175,0.729892969,38.480589,4.860702,186.651126,87.006645,39.817287,25.559217,0.3889864233950275
2888259,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,17.499206239310848,0.650284325,0.834896701,0.717298093,17.010372,2.238925,93.215748,46.362138,22.280038,18.293659,0.3845245599844269
2892400,bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,8.171502526363986,0.731035879,0.727261039,0.688813329,113.934048,7.150672,518.90048,240.262608,115.602544,87.95328,0.38587352859208646
2893781,bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,6.582178523034448,0.731035879,0.727261039,0.688813329,4.73175845813184,0.356470288006332,26.3364680493953,13.5944394581211,6.08526285107699,4.49834943305986,0.3858355386905113
2893787,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,14.399306752582993,0.650284325,0.834896701,0.717298093,33.59424,15.13816,288.66172,135.62124,65.32216,43.34072,0.38454155440572924
2895163,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.927997208706994,0.782887693,0.80695401,0.64933197,24.62106,2.437725,183.92667,106.163115,44.24478,31.690485,0.3789471920947649
2895164,bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,5.94883124316921,0.753342548,0.678698765,0.664947033,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2896544,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,3.465031440083007,0.782887693,0.80695401,0.64933197,20.455956,3.156369,162.06439,92.066551,39.331868,28.461865,0.3789471920947649
2896545,bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.365285969861723,0.753342548,0.678698765,0.664947033,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2897925,bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.39436816521974,0.803890421,0.752529761,0.649507968,19.12908,10.90686,216.629129999999,113.264625,54.8703900000003,41.6142149999999,0.38044960355069124
2897926,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,1.630804334306724,0.782887693,0.80695401,0.64933197,22.1297200000001,12.6177399999999,250.610169999999,131.031625,63.4775100000004,48.1419349999999,0.41855843536127224
2897927,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,2.860797581352238,0.782887693,0.80695401,0.64933197,481.13652,26.857791,2401.330329,1226.963301,589.07307,252.760706,0.37996635722897193
2899306,bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.392126242496718,0.803890421,0.752529761,0.649507968,13.100842,2.367868,114.446146,59.6176,29.219178,23.588702,0.38044960355069124
2899307,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),1,0,0,0.0,2899307,0.0,0.782887693,0.80695401,0.64933197,8.92690399999999,5.089868,101.093594,52.8568250000001,25.6061820000001,19.419967,0.3789471920947649
2899308,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.656260346427056,0.782887693,0.80695401,0.64933197,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2899309,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,3.299962347727322,0.782887693,0.80695401,0.64933197,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2899323,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.73770763938752,0.596690554,0.849320461,0.650517702,46.053419,6.719533,304.181921,152.418762,77.848296,57.198004,0.39376146884252616
2900688,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,2.756055606724201,0.821645369,0.638770214,0.649647756,139.562226,20.34666,1147.802982,594.848249999999,291.373806,236.06438,0.3857285965623223
2900706,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.239209850440822,0.596690554,0.849320461,0.650517702,23.649053,3.450571,156.201527,78.269094,39.976152,29.371948,0.39124282282685785
2902069,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.319167722343872,0.821645369,0.638770214,0.649647756,148.625148,5.33673200000001,695.434036000001,327.739051999999,154.624684,120.663824,0.38572699244024733
2902088,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.26241145973231,0.596690554,0.849320461,0.650517702,5.177814,1.200652,44.674272,23.17926,12.123254,9.56353,0.39119568893538414
2903451,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,5.924768026823156,0.821645369,0.638770214,0.649647756,34.859526,11.408566,388.102754,203.875438,94.226366,68.451448,0.38572593775155595
2903471,bg-39230,Tonggusong Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.238911088488592,0.608892008,0.848993366,0.650970578,225.234909,52.2283620000001,1943.330832,1008.29781,527.361548999999,416.013555000001,0.4668310812089886
2904832,bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,7.502850585380828,0.787176576,0.838650264,0.649768739,305.357552,21.10966,1791.267316,912.995712000001,430.617832,197.068196,0.3897416409243806
2906214,bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,9.979174977072434,0.731591956,0.842439185,0.649620652,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2906215,bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,8.249519127272332,0.787176576,0.838650264,0.649768739,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2907596,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,9.899439571152046,0.738311268,0.784113298,0.649926249,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2908977,bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.123077655465044,0.731591956,0.842439185,0.649620652,14.448564,1.0726,96.029328,44.733768,18.991344,19.117532,0.38084770242548277
2908978,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,11.549365360018156,0.738311268,0.784113298,0.649926249,96.921899,8.12611,630.592973,295.625683,126.510319,125.139732,0.3848187723630102
2908991,bg-39228,Baldatal Islam,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,18.250499295685668,0.687784716,0.825061203,0.651355519,25.365472,2.88816,171.405212,86.016524,36.792492,29.258196,0.42617926061701
2908998,bg-39242,Tapian Bohe North,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.393750840504246,0.66513413,0.845764686,0.652285337,90.889702,18.861056,663.64847,329.087666,163.96086,132.150834,0.41607094407890727
2910359,bg-39223,Kalupag,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.199317737587675,0.710134474,0.845377616,0.649722338,93.1606080000001,14.736584,505.117506,251.040714,115.018614,97.2089019999999,0.3834642762806104
2910360,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,12.456477587151808,0.738311268,0.784113298,0.649926249,29.272027,5.326076,265.517861,135.359047,75.554165,55.29852,0.3837206158922567
2910379,bg-39249,Tapian Bohe South,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.09032189749204,0.664389553,0.845732253,0.652382016,86.1520070000001,17.713036,1245.477425,599.139975000001,340.117298,251.755761,0.44374012356171644
2911742,bg-39223,Kalupag,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,14.091343429591372,0.710134474,0.845377616,0.649722338,205.70359,35.4946140000001,1621.03293,818.346518000001,445.835196,338.647032000001,0.42307016804033065
2911743,bg-39199,Himbah,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.272532638520005,0.730707763,0.817732458,0.650141764,21.457982,3.176095,117.360412,56.627363,28.972138,25.718589,0.3823299518344264
2911761,bg-39236,Lakit-lakit,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.94754030420668,0.655070844,0.845404786,0.652614951,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2913123,bg-39221,BasLikud,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.005026530074671,0.688786411,0.839642608,0.649770737,18.037803,3.30819,161.537529,82.521825,45.673089,33.309378,0.3843629498220831
2913130,bg-39186,Baliungan,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.121580418260768,0.744583418,0.838754369,0.650695522,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2913143,bg-39236,Lakit-lakit,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.984815120514234,0.655070844,0.845404786,0.652614951,108.433908,9.780318,633.59424,303.189732,133.09731,90.148986,0.4113967340608628
2917286,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,27.97940295677965,0.624971916,0.816915944,0.653009713,10.1529553819532,1.40349741965952,55.6919464116741,26.9351925888969,14.0349682977379,10.7800496285701,0.43276802532125386
2918666,bg-39245,Nunuk Likud Sikubong,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.69676734712652,0.6205375,0.812412752,0.65311259,39.448927,5.979006,239.220996,117.886559,62.015627,47.677425,0.3924295886898663
2918667,bg-39248,Sukah-sukah,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.234893295542484,0.625022541,0.800215546,0.653144956,13.769386,1.903416,75.529132,36.52937,19.034152,14.619848,0.3917541196124354
2918668,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.801935619025983,0.624971916,0.816915944,0.653009713,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2920049,bg-39238,Tabunan Likud Sikubong,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.702056693355303,0.618486293,0.803872076,0.653278947,11.363688,3.333996,158.318492,82.083,44.424418,38.239246,0.39215157251162264
2920050,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.48823894762773,0.624971916,0.816915944,0.653009713,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2921413,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.148214380304594,0.627830747,0.850917601,0.648985429,106.902552,26.457488,777.278112,369.689776,176.979144,136.220312,0.4157841707698732
2921431,bg-39246,Pamasan,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.83401007634351,0.609382203,0.795898924,0.653385758,86.747129,20.836319,588.094521,298.937415,157.335479,107.158219,0.4197347877389075
2922795,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.55597373848068,0.627830747,0.850917601,0.648985429,26.725638,6.614372,194.319528,92.422444,44.244786,34.055078,0.3887549475168316
2922796,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.818320544935997,0.627830747,0.850917601,0.648985429,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2922811,bg-39191,Sallangan,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.122905312277208,0.594029135,0.845308231,0.653122306,115.320072,46.05552,787.875479999999,403.975739999999,192.843994,144.451832,0.4297582165643207
2922813,bg-39239,Malanta,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.426422305482102,0.598165786,0.807570981,0.653385758,36.144636,4.252312,277.250632,143.30286,75.691124,68.887428,0.3972221516126435
2924176,bg-39219,Adnin,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.070246124543427,0.56258339,0.849959657,0.649613789,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2924177,bg-39219,Adnin,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.511236786171,0.56258339,0.849959657,0.649613789,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2924191,bg-39194,Tapian,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.25006062574224,0.563727749,0.844635591,0.653103828,66.7172880000001,36.256098,954.251867999998,478.147979999999,284.920728,224.284488,0.4404920157898504
2924192,bg-39192,Sapa,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.74187039460531,0.577631287,0.840542119,0.653114378,26.092956,10.955238,234.142783,121.3845,65.076417,47.2073539999999,0.3946247132279253
2924193,bg-39196,Tangngah (Tangngah Ungus Matata),Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.558509416365972,0.57717442,0.844544247,0.653289557,190.495768,47.319936,1129.702756,555.852956,273.218798,223.049936,0.4493107800114178
2925573,bg-39194,Tapian,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.93623077400357,0.563727749,0.844635591,0.653103828,288.598344,49.265563,1622.659314,804.462146000001,399.266322,269.026451,0.46210505881788305
2925574,bg-39187,Kakoong,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.462765202006818,0.573137319,0.844585294,0.653225958,98.160502,18.483266,484.641417,254.920829,119.00629,75.971318,0.41200337431021317
2925575,bg-39196,Tangngah (Tangngah Ungus Matata),Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,31.26988006381804,0.57717442,0.844544247,0.653289557,453.280063,152.730121,3729.543159,1902.479306,988.877883,760.083788,0.49031854273673137
2926956,bg-39187,Kakoong,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,31.492213749479312,0.573137319,0.844585294,0.653225958,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2940773,bg-39163,Lahad Dampong,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,44.2143154466479,0.511267822,0.808149672,0.654424548,61.139922,8.572422,458.586948,224.66755,117.716916,60.684766,0.45881766707939153
2942155,bg-39175,Talisay,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,45.611550914944495,0.525482222,0.795561036,0.654322863,297.873679,30.632007,2035.849478,994.226320000001,504.094461,309.361811,0.4795800912989615
2943465,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,10.486827153687347,0.695443388,0.869353165,0.629703331,22.132164,6.404172,145.789671,74.778393,32.586042,25.33425,0.38302473913474905
2943466,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,10.922601305473648,0.695443388,0.869353165,0.629703331,7.811352,2.260296,51.455178,26.392374,11.500956,8.9415,0.38302473912276047
2946229,bg-38785,Lumah Dapdap,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.574198275149138,0.702304809,0.86440596,0.627585793,39.982979,13.628018,297.969149,160.249122,80.618398,49.805493,0.38287445033679735
2946230,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,9.982855579090192,0.695443388,0.869353165,0.629703331,47.775726,24.6584059999999,512.625438,265.655952,154.885735,94.7808060000002,0.3832711675018027
2947610,bg-38794,Tubig Nonok,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,5.716137186832408,0.706166045,0.866550155,0.62790353,86.8474140000001,26.733775,598.943881,311.499791,157.055805,100.999591,0.38243880506621175
2947611,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,7.19269713219005,0.686202098,0.862613265,0.628264368,197.756745,54.6978959999999,1233.228858,685.282166999999,315.452745,189.324945,0.3888560767596428
2947612,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.73163585332651,0.686202098,0.862613265,0.628264368,39.42657,20.34917,423.04041,219.23064,127.818325,78.2171700000002,0.38423650571917395
2947613,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,9.802021844101004,0.686202098,0.862613265,0.628264368,75.142404,38.7831239999999,806.265252,417.827808,243.606690000001,149.072724,0.3868911344541073
2948989,bg-38791,Se-ipang,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,1.650047130382915,0.697226859,0.883785963,0.626523427,15.912896,6.861433,111.744941,58.722482,27.814372,20.26195,0.3821875487837693
2948990,bg-38784,Lantong Babag,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,2.858071046938303,0.701488934,0.864381024,0.627313197,11.44722,1.341804,101.515476,49.038552,23.33472,18.722292,0.3829524530050611
2948991,bg-38790,Simbahan (Pob.),Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,4.365821660908727,0.700022604,0.880523468,0.625995742,28.642465,5.059343,173.672867,92.494584,44.47864,31.263764,0.38218375362811785
2948994,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.935163559639827,0.686202098,0.862613265,0.628264368,29.080514,13.441856,288.873564,150.226146,84.6234969999999,54.2875720000001,0.3842191561016151
2950372,bg-38790,Simbahan (Pob.),Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,1.648676962688023,0.700022604,0.880523468,0.625995742,10.493285,1.229987,93.055853,44.952006,21.39016,17.162101,0.38218375362811785
2950373,bg-38781,Bangkilay,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,3.300279752165927,0.701275216,0.857291114,0.62631615,88.8724910000001,10.689645,775.279947,375.886338,178.937904,142.860679,0.38343250277294694
2950374,bg-38781,Bangkilay,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,4.950419643871644,0.701275216,0.857291114,0.62631615,108.244521,20.108647,609.677875,332.007024,160.013744,109.10028,0.38343592096926554
2950432,bg-39159,Bubuan,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2976681,30.47991167030644,0.522891004,0.822771219,0.649649707,17.736383,1.803697,83.87204,38.929856,17.736383,9.77004,0.3991292186554149
