ID,bg_id,barangay_name,city_name,province_name,region_name,RHU_Presence,Road_Presence,POI_Presence,buildability_landcov,Nearest_RHU,Distance_to_Nearest_RHU_km,drought_value,flood_probability_value,rain intensity_value,children_u,elderly_60,women_repr,womenmean,youthmean,all_popula
2879970,bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.00954597161775,0.623610327,0.597347829,0.730012811,2.2129959,0.2489688,2.4139764,5.392902100000002,2.2048046,0.288294684047733
2879971,bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.144774842415607,0.623327713,0.715184366,0.730052948,1.665688125000001,0.2829195,2.469145500000001,5.272236625000002,2.15204,0.313188322799669
2881351,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.30409611324137,0.592744822,0.502600409,0.7300903,,,,,,0.133043758785553
2881353,bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.552324205123597,0.629746853,0.736412945,0.72998778,2.317245,0.242502,2.403468000000001,5.415886,2.214855,0.286358555658258
2881354,bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.57268451663403,0.629746853,0.736412945,0.72998778,2.317245,0.242502,2.403468,5.415886,2.214855,0.806018466781253
2882732,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,22.68202256635853,0.592744822,0.502600409,0.7300903,0.910616,0.33549,1.969371,3.786247,1.520599,0.126371763914609
2882735,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.19122130551437,0.641760031,0.762513175,0.729892969,3.786027000000001,0.465684,3.918974250000001,8.604525250000002,2.683648500000001,0.276928914349471
2884109,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,16.425480511743128,0.630337435,0.693073025,0.729522007,2.548614,0.09492,1.827218,4.053102,0.802078,1.059962656186975
2884117,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.63822748165154,0.641760031,0.762513175,0.729892969,4.275621,0.540078,4.424143,9.667405,2.839913,0.210551542131019
2884118,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.927931615678208,0.641760031,0.762513175,0.729892969,4.275621,0.540078,4.424143,9.667405,2.839913,0.342057641911771
2885490,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.093015678367305,0.630337435,0.693073025,0.729522007,3.310248210526316,0.116644210526316,2.566163000000002,5.970358578947366,1.160565368421054,0.600315954322102
2885491,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.738564462667307,0.630337435,0.693073025,0.729522007,2.548614,0.09492,1.827218,4.053101999999999,0.802078,0.21902084849078
2885498,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.09865503362961,0.641760031,0.762513175,0.729892969,4.275621,0.540078,4.424143,9.667405,2.839913,0.226861375279805
2885499,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.417036934705376,0.641760031,0.762513175,0.729892969,4.275621,0.540078,4.424143,9.667405,2.839913,0.292096646656667
2885500,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.663158763483214,0.641760031,0.762513175,0.729892969,4.275621,0.540078,4.424143,9.667405,2.839913000000001,1.038958533788505
2886878,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,19.027552496768493,0.650284325,0.834896701,0.717298093,17.010372,2.238925,22.280038,46.362138,18.293659,0.133902956270999
2886879,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,20.275151618133208,0.650284325,0.834896701,0.717298093,17.010372,2.238925,22.280038,46.362138,18.293659,0.176142725138673
2886880,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,21.438141396460026,0.650284325,0.834896701,0.717298093,17.010372,2.238925,22.280038,46.362138,18.293659,0.605359696485895
2886881,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.10353124284218,0.641760031,0.762513175,0.729892969,4.275621,0.540078,4.424143,9.667405,2.839913,0.94195579426984
2888259,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,17.499206239310848,0.650284325,0.834896701,0.717298093,17.010372,2.238925,22.280038,46.362138,18.293659,0.241660089179025
2892400,bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,8.171502526363986,0.731035879,0.727261039,0.688813329,7.120878000000002,0.446917,7.225159000000002,15.016413,5.49708,1.622916822893578
2893781,bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,6.582178523034448,0.731035879,0.727261039,0.688813329,3.299726536047655,0.248587175157146,4.243602771758293,9.480182266004311,3.13695703697061,0.792181209557586
2893787,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,14.399306752582993,0.650284325,0.834896701,0.717298093,0.839856,0.378454,1.633054000000001,3.390530999999999,1.083518,0.115228957151408
2895163,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.927997208706994,0.782887693,0.80695401,0.64933197,1.641404000000001,0.162515,2.949652,7.077540999999998,2.112699,0.410839379557714
2895164,bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,5.94883124316921,0.753342548,0.678698765,0.664947033,,,,,,0.200536884420875
2896544,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,3.465031440083007,0.782887693,0.80695401,0.64933197,0.475719906976744,0.073403930232558,0.914694604651164,2.141082581395349,0.661903837209302,1.079503694991894
2896545,bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.365285969861723,0.753342548,0.678698765,0.664947033,,,,,,0.975220655706385
2897925,bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.39436816521974,0.803890421,0.752529761,0.649507968,0.075016,0.042772,0.215178000000001,0.444175000000001,0.163193,0.347419202666391
2897926,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,1.630804334306724,0.782887693,0.80695401,0.64933197,0.075016,0.042772,0.215178000000001,0.444175000000001,0.163193,1.02096400651091
2897927,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,2.860797581352238,0.782887693,0.80695401,0.64933197,60.142065,3.357223875,73.63413375,153.37041262500003,31.59508825,2.865506985924975
2899306,bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.392126242496718,0.803890421,0.752529761,0.649507968,0.818802625,0.14799175,1.826198625000001,3.726100000000002,1.474293875,1.126973559526173
2899307,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),1,0,0,0.0,2899307,0.0,0.782887693,0.80695401,0.64933197,0.075016,0.042772,0.215178000000001,0.444175000000001,0.163193,0.46334396672549
2899308,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.656260346427056,0.782887693,0.80695401,0.64933197,,,,,,0.277210716347116
2899309,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,3.299962347727322,0.782887693,0.80695401,0.64933197,,,,,,0.760034255279961
2899323,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.73770763938752,0.596690554,0.849320461,0.650517702,1.244687,0.181609,2.104007999999999,4.119426000000002,1.545892,1.935925096273422
2900688,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,2.756055606724201,0.821645369,0.638770214,0.649647756,1.993746085714286,0.290666571428571,4.162482942857145,8.497832142857131,3.372348285714283,1.090176300956057
2900706,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.239209850440822,0.596690554,0.849320461,0.650517702,1.244687,0.181609,2.104008,4.119426,1.545891999999999,1.123404986365547
2902069,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.319167722343872,0.821645369,0.638770214,0.649647756,1.486251479999996,0.05336732,1.546246839999999,3.277390519999995,1.206638239999998,1.439131913262029
2902088,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.26241145973231,0.596690554,0.849320461,0.650517702,2.588907,0.600326,6.061627,11.58963,4.781765,1.542442495540037
2903451,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,5.924768026823156,0.821645369,0.638770214,0.649647756,1.340751,0.438791,3.624090999999998,7.841363,2.632748,0.921114460510366
2903471,bg-39230,Tonggusong Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.238911088488592,0.608892008,0.848993366,0.650970578,2.588907000000004,0.600326000000001,6.061626999999992,11.589629999999971,4.781765000000006,2.62733451582545
2904832,bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,7.502850585380828,0.787176576,0.838650264,0.649768739,9.5424235,0.659676875,13.456807250000011,28.531116000000015,6.158381125000002,1.588957527952809
2906214,bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,9.979174977072434,0.731591956,0.842439185,0.649620652,,,,,,2.546989815144599
2906215,bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,8.249519127272332,0.787176576,0.838650264,0.649768739,,,,,,0.985253367628624
2907596,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,9.899439571152046,0.738311268,0.784113298,0.649926249,,,,,,1.097018857581028
2908977,bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.123077655465044,0.731591956,0.842439185,0.649620652,3.612141,0.26815,4.747836,11.183442,4.779383,0.778955367442809
2908978,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,11.549365360018156,0.738311268,0.784113298,0.649926249,3.342134448275861,0.280210689655172,4.362424793103451,10.193989068965523,4.315163172413791,0.631582901096172
2908991,bg-39228,Baldatal Islam,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,18.250499295685668,0.687784716,0.825061203,0.651355519,0.576488,0.06564,0.836193000000001,1.954920999999999,0.664959,0.276838877278826
2908998,bg-39242,Tapian Bohe North,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.393750840504246,0.66513413,0.845764686,0.652285337,9.088970200000002,1.8861056,16.396086,32.9087666,13.215083400000005,2.359110716730356
2910359,bg-39223,Kalupag,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.199317737587675,0.710134474,0.845377616,0.649722338,2.117286545454547,0.334922363636363,2.614059409090908,5.705470772727272,2.209293227272726,0.948555441211453
2910360,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,12.456477587151808,0.738311268,0.784113298,0.649926249,0.836343628571429,0.1521736,2.158690428571428,3.867401342857142,1.579957714285713,1.278211882721619
2910379,bg-39249,Tapian Bohe South,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.09032189749204,0.664389553,0.845732253,0.652382016,1.511438719298248,0.310755017543859,5.966970140350872,10.511227631578958,4.416767736842109,2.121589651902517
2911742,bg-39223,Kalupag,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,14.091343429591372,0.710134474,0.845377616,0.649722338,1.008350931372548,0.173993205882353,2.185466647058826,4.01150253921569,1.660034470588238,2.818328089133868
2911743,bg-39199,Himbah,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.272532638520005,0.730707763,0.817732458,0.650141764,1.650614000000001,0.244315,2.228625999999999,4.355950999999999,1.978353,1.402638649607175
2911761,bg-39236,Lakit-lakit,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.94754030420668,0.655070844,0.845404786,0.652614951,,,,,,1.856304700694867
2913123,bg-39221,BasLikud,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.005026530074671,0.688786411,0.839642608,0.649770737,0.858943,0.157532857142857,2.174909,3.929610714285714,1.586160857142857,7.47592350955193
2913130,bg-39186,Baliungan,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.121580418260768,0.744583418,0.838754369,0.650695522,,,,,,0.024185828437565
2913143,bg-39236,Lakit-lakit,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.984815120514234,0.655070844,0.845404786,0.652614951,6.024106000000002,0.543351,7.394295,16.843874000000003,5.008276999999998,3.40509355873675
2917286,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,27.979402956779655,0.624971916,0.816915944,0.653009713,6.884693,0.951708,9.517076,18.264685,7.309924000000002,2.195244568933561
2918666,bg-39245,Nunuk Likud Sikubong,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.69676734712652,0.6205375,0.812412752,0.65311259,2.191607055555556,0.332167,3.445312611111111,6.549253277777778,2.648745833333333,1.308375341551644
2918667,bg-39248,Sukah-sukah,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.234893295542484,0.625022541,0.800215546,0.653144956,6.884693,0.951708,9.517076,18.264685,7.309924,1.028801137233168
2918668,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.801935619025983,0.624971916,0.816915944,0.653009713,,,,,,4.06587815284729
2920049,bg-39238,Tabunan Likud Sikubong,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.702056693355303,0.618486293,0.803872076,0.653278947,0.516531272727273,0.151545272727273,2.019291727272728,3.731045454545454,1.738147545454544,1.37734585904306
2920050,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.488238947627732,0.624971916,0.816915944,0.653009713,,,,,,3.103569759262933
2921413,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.148214380304594,0.627830747,0.850917601,0.648985429,13.362819,3.307186000000001,22.122392999999995,46.21122200000001,17.027539,0.413165166627529
2921431,bg-39246,Pamasan,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.83401007634351,0.609382203,0.795898924,0.653385758,12.392447000000002,2.976617000000001,22.476497,42.70534500000001,15.308317,2.921407820076071
2922795,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.55597373848068,0.627830747,0.850917601,0.648985429,13.362819,3.307186,22.122393,46.211222,17.027539,0.665204176018315
2922796,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.818320544935993,0.627830747,0.850917601,0.648985429,,,,,,1.134956010010542
2922811,bg-39191,Sallangan,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.122905312277208,0.594029135,0.845308231,0.653122306,0.748831636363636,0.299061818181818,1.252233727272726,2.623219090909087,0.937998909090908,4.351986181329597
2922813,bg-39239,Malanta,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.426422305482102,0.598165786,0.807570981,0.653385758,9.036159,1.063078,18.922781,35.825715,17.221857,2.9211411045379
2924176,bg-39219,Adnin,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.070246124543427,0.56258339,0.849959657,0.649613789,,,,,,0.717432694175305
2924177,bg-39219,Adnin,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.511236786171,0.56258339,0.849959657,0.649613789,,,,,,1.267801344394684
2924191,bg-39194,Tapian,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.25006062574224,0.563727749,0.844635591,0.653103828,0.44478192,0.24170732,1.899471519999999,3.187653199999994,1.495229920000003,3.035292596556246
2924192,bg-39192,Sapa,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.74187039460531,0.577631287,0.840542119,0.653114378,0.606812930232558,0.254772976744186,1.513405046511629,2.822895348837212,1.097845441860464,2.324208924140053
2924193,bg-39196,Tangngah (Tangngah Ungus Matata),Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.558509416365975,0.57717442,0.844544247,0.653289557,8.658898545454546,2.150906181818181,12.419036272727276,25.266043454545457,10.138633454545454,7.141619371696258
2925573,bg-39194,Tapian,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.93623077400357,0.563727749,0.844635591,0.653103828,4.122833485714289,0.703793757142857,5.703804600000004,11.49231637142858,3.843235014285716,5.185267192976816
2925574,bg-39187,Kakoong,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.462765202006818,0.573137319,0.844585294,0.653225958,32.72016733333333,6.161088666666668,39.66876333333333,84.97360966666666,25.323772666666667,8.708247123294406
2925575,bg-39196,Tangngah (Tangngah Ungus Matata),Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,31.26988006381804,0.57717442,0.844544247,0.653289557,5.332706623529408,1.796824952941175,11.633857447058825,22.382109482352952,8.94216221176471,12.541866609343776
2926956,bg-39187,Kakoong,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,31.492213749479312,0.573137319,0.844585294,0.653225958,,,,,,79.71910476684569
2940773,bg-39163,Lahad Dampong,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,44.2143154466479,0.511267822,0.808149672,0.654424548,1.798232999999999,0.252130058823529,3.462262235294119,6.607869117647062,1.784846058823529,4.488253033965643
2942155,bg-39175,Talisay,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,45.611550914944495,0.525482222,0.795561036,0.654322863,5.135753086206896,0.528138051724138,8.691283810344832,17.14183310344829,5.333824327586208,16.575957490551858
2943465,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,10.486827153687347,0.695443388,0.869353165,0.629703331,0.433964,0.125572,0.638942,1.466243,0.49675,0.812275529221484
2943466,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,10.922601305473648,0.695443388,0.869353165,0.629703331,0.433964,0.125572,0.638942,1.466243,0.49675,0.526879972988559
2946229,bg-38785,Lumah Dapdap,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.574198275149138,0.702304809,0.86440596,0.627585793,0.754395830188679,0.25713241509434,1.521101849056603,3.023568339622641,0.939726283018869,1.280062663683788
2946230,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,9.982855579090192,0.695443388,0.869353165,0.629703331,0.463842,0.239401999999999,1.503745,2.579183999999998,0.920202000000002,2.5535800262184
2947610,bg-38794,Tubig Nonok,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,5.716137186832408,0.706166045,0.866550155,0.62790353,2.171185350000002,0.668344375000001,3.926395125,7.787494774999994,2.524989774999999,1.45667684633672
2947611,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,7.19269713219005,0.686202098,0.862613265,0.628264368,1.19852572727273,0.331502399999999,1.911834818181817,4.153225254545452,1.14742390909091,3.51860740845152
2947612,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.73163585332651,0.686202098,0.862613265,0.628264368,0.463842,0.239402,1.503744999999998,2.579183999999999,0.920202000000002,1.431720414119107
2947613,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,9.802021844101004,0.686202098,0.862613265,0.628264368,0.463842,0.239401999999999,1.503745000000003,2.579183999999998,0.920202000000001,7.76176867686527
2948989,bg-38791,Se-ipang,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,1.650047130382915,0.697226859,0.883785963,0.626523427,5.304298666666668,2.287144333333333,9.271457333333332,19.574160666666668,6.753983333333334,0.945628636626787
2948990,bg-38784,Lantong Babag,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,2.858071046938303,0.701488934,0.864381024,0.627313197,0.953935,0.111817,1.944559999999999,4.086546,1.560191,1.490625360458017
2948991,bg-38790,Simbahan (Pob.),Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,4.365821660908727,0.700022604,0.880523468,0.625995742,0.987671206896551,0.174460103448276,1.533746206896551,3.189468413793102,1.078060827586207,1.118003382528429
2948994,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.935163559639827,0.686202098,0.862613265,0.628264368,0.409584704225352,0.189321915492958,1.191880239436618,2.115861211267604,0.764613690140846,2.813447101387435
2950372,bg-38790,Simbahan (Pob.),Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,1.648676962688023,0.700022604,0.880523468,0.625995742,0.953935,0.111817,1.944559999999999,4.086546,1.560191,1.739025362651714
2950373,bg-38781,Bangkilay,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,3.300279752165927,0.701275216,0.857291114,0.62631615,0.9556181827957,0.114942419354839,1.924063483870966,4.04178858064516,1.536136333333336,2.756310467651668
2950374,bg-38781,Bangkilay,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,4.950419643871644,0.701275216,0.857291114,0.62631615,0.993069000000002,0.184483,1.468016000000003,3.045936,1.000919999999998,1.27617328547235
2950432,bg-39159,Bubuan,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2976681,30.47991167030644,0.522891004,0.822771219,0.649649707,2.533769,0.257671,2.533769,5.561408,1.39572,0.034578744062158
2950446,bg-39167,Lambi-lambian,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2976681,45.524283731960246,0.516233635,0.787529558,0.654609978,,,,,,5.383674568456152
2951754,bg-38790,Simbahan (Pob.),Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2950371,2.714168913659875,0.700022604,0.880523468,0.625995742,0.953935000000001,0.111817,1.944560000000005,4.086546,1.560190999999999,7.573918226437692
2951755,bg-38781,Bangkilay,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,4.122309088360583,0.701275216,0.857291114,0.62631615,0.98147374074074,0.162952333333333,1.609214222222221,3.354264888888887,1.166629925925926,3.060412673807856
2951756,bg-38788,Panitikan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,5.671552803653174,0.697629867,0.870998157,0.626723448,0.817833818181818,0.170939363636364,1.300147454545455,2.654769000000001,0.890295545454546,1.458418524265289
2951827,bg-39184,Likud Dampong,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2976681,44.64472100776227,0.510643495,0.782787159,0.654609978,3.308449305555554,1.643848,6.347903944444444,12.737998055555556,4.287163888888889,5.384846934250424
2951828,bg-39183,Unas-unas,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2976681,45.823451820497,0.512310769,0.005114304,0.654816031,,,,,,30.07135172100628
